candidate_id,source,title,composer_normalized,grade,grade_source,midi_min,midi_max,midi_range,midi_median,key_fifths,key_changes,tempo_bpm,time_sig,meter_changes,smallest_division,dotted_count,tied_count,tuplet_count,max_chord_stack,polyphonic_measure_ratio,voice_count_max,ornament_mordent,ornament_trill,ornament_turn,grace_count,harmonic_count,barre_count,position_shift_proxy,measure_count,note_count,duration_sec_approx
guitarloot:Scores/EnglishMusic/Holborne/PembPavRev.iPad,guitarloot,Pavan - The Countess of Pembroke's Paradise,Anthony Holborne,6,delcamp-eric-crouch,52,81,29,71,3,1,54.0,4/4,1,32,20,24,0,3,1.0,3,0,0,0,0,0,0,,21,372,93.3
guitarloot:Scores/EnglishMusic/Holborne/ReadeAlmaine.Gtr,guitarloot,Lute Almaine 4 (Reade's Almaine),Anthony Holborne,6,delcamp-eric-crouch,50,86,36,73.0,2,1,92.0,4/4,1,8,41,4,0,3,1.0,4,0,0,0,0,0,0,,27,277,70.4
guitarloot:Scores/EnglishMusic/Holborne/ResponseGalliardGtr,guitarloot,Response Galliard,Anthony Holborne,6,delcamp-eric-crouch,49,83,34,71,4,1,78.0,3/4,1,32,53,30,0,4,1.0,3,0,0,0,0,0,0,,64,690,147.7
guitarloot:Scores/EnglishMusic/Holborne/TearsMusesGtrArr,guitarloot,Tears of the Muses (Galliard),Anthony Holborne,6,delcamp-eric-crouch,50,84,34,71.0,-1,1,64.0,3/4,1,32,41,10,0,3,1.0,4,0,0,0,0,0,0,,27,296,75.9
guitarloot:Scores/EnglishMusic/Holborne/VarGordianGtrAS,guitarloot,The Gordian Knot,Anthony Holborne,6,delcamp-eric-crouch,52,84,32,71,0,1,76.0,4/4,1,32,97,36,0,3,1.0,4,0,0,0,0,0,0,,57,1002,180.0
guitarloot:Scores/EnglishMusic/Holborne/Will2EGtr,guitarloot,Pavan - Last Will and Testament,Anthony Holborne,6,delcamp-eric-crouch,52,81,29,69.0,1,1,46.0,2/4,1,32,34,16,0,3,1.0,4,0,0,0,0,0,0,,48,368,125.2
guitarloot:Scores/EnglishMusic/Johnson/01.FantasiaJGtr.iPad,guitarloot,Fantasia,Robert Johnson,7,delcamp-eric-crouch,50,89,39,72,-1,1,96.0,4/4,1,16,38,30,0,4,0.979,3,0,0,0,0,0,0,,48,689,120.0
guitarloot:Scores/EnglishMusic/Johnson/02.PavanGtrArr,guitarloot,Pavan 02,Robert Johnson,7,delcamp-eric-crouch,50,86,36,72.0,-1,1,60.0,4/4,1,16,106,110,0,4,1.0,4,0,0,0,0,0,0,,136,1537,544.0
guitarloot:Scores/EnglishMusic/Johnson/05.MildmayGtr.Folger,guitarloot,Galliard - My Lady Mildemay’s Delight,Robert Johnson,7,delcamp-eric-crouch,52,86,34,75,1,1,86.0,3/4,2,16,66,18,0,3,1.0,4,0,0,0,0,0,0,,43,495,90.0
guitarloot:Scores/EnglishMusic/Johnson/NobleMensMasqueEGtr,guitarloot,The Noble Man,?Robert Johnson,7,delcamp-eric-crouch,52,88,36,75.0,1,2,,2/2,1,16,82,14,0,3,1.0,3,0,0,0,0,0,0,,68,640,
guitarloot:Scores/EnglishMusic/Other/10.PavanLupo.Gtr,guitarloot,Pavan 10,?Ambrose Lupo,8,delcamp-eric-crouch,52,84,32,73,4,1,68.0,2/2,1,16,88,2,0,3,1.0,3,0,0,0,0,0,0,,96,912,338.8
guitarloot:Scores/EnglishMusic/Other/32bEnglishHuntsUpp.Gtr,guitarloot,The English Hunt's Up,John Whitfield,8,delcamp-eric-crouch,52,81,29,71.0,3,1,108.0,6/8,1,16,72,2,0,3,1.0,3,0,0,0,0,0,0,,26,257,43.3
guitarloot:Scores/EnglishMusic/Other/35vDaphneCorridonD,guitarloot,"Daphne & Corridon (or Tell Me, Daphne)",John Whitfield,8,delcamp-eric-crouch,50,89,39,74.0,-1,1,72.0,4/4,1,16,44,22,0,3,1.0,3,0,0,0,0,0,0,,64,832,213.3
guitarloot:Scores/EnglishMusic/Other/Alman90Gtr,guitarloot,Alman,Martin Peerson,7,delcamp-eric-crouch,52,85,33,73.0,4,1,76.0,2/2,1,32,36,14,0,3,1.0,4,0,0,0,0,0,0,,32,485,101.1
guitarloot:Scores/EnglishMusic/Other/BulmanPavGtr.iPad,guitarloot,Pavan,Baruch Bulman,8,delcamp-eric-crouch,53,84,31,73,-1,1,40.0,4/4,1,32,61,18,0,4,1.0,3,0,0,0,0,0,0,,40,661,240.0
guitarloot:Scores/EnglishMusic/Other/Fansyegtr.iPad,guitarloot,Fansye (Fantasy),Newman,8,delcamp-eric-crouch,55,83,28,69,1,1,84.0,4/4,1,8,31,22,0,2,1.0,4,0,0,0,0,0,0,,41,341,117.1
guitarloot:Scores/EnglishMusic/Other/Fantasia4GtrArrF.iPad,guitarloot,Lute Fantasia 4,Cuthbert Hely,8,delcamp-eric-crouch,52,89,37,71.0,0,1,54.0,2/4,1,32,69,112,0,3,0.982,4,0,0,0,0,0,0,,114,841,253.3
guitarloot:Scores/EnglishMusic/Other/Fantasy03RGtr,guitarloot,Fantasia 3,Cuthbert Hely,8,delcamp-eric-crouch,40,72,32,59,3,1,76.0,2/2,1,16,66,48,0,3,1.0,3,0,0,0,0,0,0,,56,606,176.8
guitarloot:Scores/EnglishMusic/Other/FlatTuneGtr.iPad,guitarloot,Mr. Lawes flat tune,William Lawes,7,delcamp-eric-crouch,52,84,32,71.0,0,1,68.0,2/2,1,16,12,6,0,3,1.0,4,0,0,0,0,0,0,,19,269,67.1
guitarloot:Scores/EnglishMusic/Other/Galliard23Gtr,guitarloot,Galliard 23,Edward Pierce,8,delcamp-eric-crouch,52,83,31,71.0,2,1,76.0,3/4,1,16,33,8,0,3,1.0,3,0,0,0,0,0,0,,28,261,66.3
guitarloot:Scores/EnglishMusic/Other/InNomineGalliard,guitarloot,In Nomine Galliard,Nicholas Strogers,8,delcamp-eric-crouch,52,83,31,74,3,1,72.0,3/4,1,16,29,18,0,3,1.0,3,0,0,0,0,0,0,,44,421,110.0
guitarloot:Scores/EnglishMusic/Other/InNominePavan,guitarloot,In Nomine Pavan,Nicholas Strogers,8,delcamp-eric-crouch,52,83,31,73.0,3,1,68.0,2/2,1,16,64,58,0,4,1.0,4,0,0,0,0,0,0,,96,1008,338.8
guitarloot:Scores/EnglishMusic/Other/Pavane1BassanoGtr,guitarloot,La Vecchia Pavane 1,Augustine Bassano,8,delcamp-eric-crouch,50,88,38,75.0,2,1,48.0,4/4,1,32,99,34,0,4,1.0,3,0,0,0,0,0,0,,33,647,165.0
guitarloot:Scores/EnglishMusic/Other/Pavane2BassanoGtr,guitarloot,La Vecchia Pavane 2,Augustine Bassano,8,delcamp-eric-crouch,50,86,36,72,0,1,48.0,4/4,1,32,93,46,0,3,1.0,3,0,0,0,0,0,0,,36,662,180.0
guitarloot:Scores/EnglishMusic/Other/PipersPavanPGtr,guitarloot,Pipers Paven.,MARTIN PEERSON,7,delcamp-eric-crouch,52,90,38,73,1,1,60.0,4/4,1,32,94,42,0,3,1.0,4,0,0,0,1,0,0,,97,1494,388.0
guitarloot:Scores/EnglishMusic/Other/Prelude6Arr,guitarloot,Prelude 6,Cuthbert Hely,8,delcamp-eric-crouch,52,88,36,73,1,1,76.0,4/4,1,16,16,6,0,4,1.0,3,0,0,0,0,0,0,,16,208,50.5
guitarloot:Scores/EnglishMusic/Other/Prelude8Gtr,guitarloot,Prelude 8,Cuthbert Hely,8,delcamp-eric-crouch,52,83,31,71,0,1,76.0,4/4,2,16,15,42,0,4,1.0,3,0,0,0,0,0,0,,29,224,91.6
guitarloot:Scores/EnglishMusic/Other/PrimroseGtrArr,guitarloot,The Primrose,Martin Peerson,7,delcamp-eric-crouch,52,85,33,71,4,1,72.0,4/4,1,32,22,6,0,3,1.0,4,0,0,0,0,0,0,,33,461,110.0
guitarloot:Scores/EnglishMusic/Other/SarabandGtrL.iPad,guitarloot,Sarabande,William Lawes,7,delcamp-eric-crouch,52,81,29,71,3,1,72.0,3/4,1,8,13,6,0,2,1.0,3,0,0,0,0,0,0,,16,103,40.0
guitarloot:Scores/EnglishMusic/Other/StrangsGregoryGtr,guitarloot,"""Mr Strangs Gregory hitts""",?John Whitfield,8,delcamp-eric-crouch,50,89,39,76.0,2,1,72.0,3/4,1,16,9,18,0,3,1.0,3,0,0,0,0,0,0,,24,271,60.0
guitarloot:Scores/EnglishMusic/Other/leafeGtr.iPad,guitarloot,The Fall of the Leaf,Martin Peerson,7,delcamp-eric-crouch,52,83,31,69.0,1,1,72.0,4/4,1,32,35,8,0,3,1.0,4,0,0,0,0,0,0,,33,436,110.0
guitarloot:Scores/EnglishMusic/Pilkington/6Galliard6GtriPad,guitarloot,Galliard (6),Francis Pilkington,6,delcamp-eric-crouch,52,90,38,78,1,1,76.0,3/4,1,16,55,6,0,4,0.98,3,0,0,0,0,0,0,,50,405,118.4
guitarloot:Scores/EnglishMusic/Pilkington/9OldfieldGtrAS,guitarloot,Mrs. Mary Oldfield's Galliard (9),Francis Pilkington,6,delcamp-eric-crouch,52,83,31,73,4,1,72.0,3/4,1,16,56,6,0,2,1.0,3,0,0,0,0,0,0,,48,482,120.0
guitarloot:Scores/EnglishMusic/Pilkington/FuneralGtriPad,guitarloot,Pavane (1): George Pilkington's Funeral,Francis Pilkington,6,delcamp-eric-crouch,52,88,36,74.0,1,1,60.0,4/4,1,16,28,6,0,3,1.0,4,0,0,0,0,0,0,,25,398,100.0
guitarloot:Scores/EnglishMusic/Pilkington/GoWindowGtr.iPad,guitarloot,Go From My Window (15),Francis Pilkington,6,delcamp-eric-crouch,52,83,31,73,2,1,132.0,4/4,2,16,51,18,0,3,1.0,4,0,0,0,0,0,0,,50,729,90.9
guitarloot:Scores/EnglishMusic/Pilkington/MurcottGallGtriPad,guitarloot,Mrs. Elizabeth Murcott's Galliard (10),Francis Pilkington,6,delcamp-eric-crouch,52,86,34,73,1,1,68.0,3/4,1,32,37,38,0,3,0.979,3,0,0,0,0,0,0,,48,562,127.1
guitarloot:Scores/EnglishMusic/Pilkington/WagstaffGtriPad,guitarloot,Galliard (11): Mr. T Wagstaff's Content of Desire,Francis Pilkington,6,delcamp-eric-crouch,52,86,34,71,1,1,76.0,3/4,1,16,34,18,0,3,1.0,3,0,0,0,0,0,0,,48,562,113.7
guitarloot:Scores/EnglishMusic/Robinson/20vSpanishPavane.Gtr,guitarloot,The Spanish Pavane,Thomas Robinson,5,delcamp-eric-crouch,52,86,34,71.0,1,1,72.0,2/2,2,16,107,36,0,3,1.0,3,0,0,0,0,0,0,,64,817,213.3
guitarloot:Scores/EnglishMusic/Robinson/Almayne23,guitarloot,Almayne (23),Thomas Robinson,5,delcamp-eric-crouch,52,84,32,72.0,0,1,92.0,4/4,1,16,23,16,0,3,1.0,3,0,0,0,0,0,0,,32,332,83.5
guitarloot:Scores/EnglishMusic/Robinson/Bellvedere32Gtr.iPad,guitarloot,Bellvedere,Thomas Robinson,5,delcamp-eric-crouch,52,88,36,74,1,1,64.0,2/4,2,16,82,66,0,5,1.0,3,0,0,0,0,0,0,,70,544,131.2
guitarloot:Scores/EnglishMusic/Robinson/Fant3Gtr,guitarloot,Fantasia 3,Thomas Robinson,5,delcamp-eric-crouch,50,79,29,66.0,2,1,72.0,2/2,1,8,50,58,0,3,0.968,3,0,0,0,0,0,0,,63,601,210.0
guitarloot:Scores/EnglishMusic/Robinson/Galliard17Gtr,guitarloot,Galliard (17),Thomas Robinson,5,delcamp-eric-crouch,52,83,31,69,4,1,76.0,3/4,1,16,29,24,0,3,1.0,3,0,0,0,0,0,0,,24,223,56.8
guitarloot:Scores/EnglishMusic/Robinson/Galliard6Gtr.iPad,guitarloot,Galliard (6),Thomas Robinson,5,delcamp-eric-crouch,50,86,36,69,2,1,76.0,3/4,1,16,26,26,0,3,1.0,3,0,0,0,0,0,0,,24,274,56.8
guitarloot:Scores/EnglishMusic/Robinson/Galliard7Gtr,guitarloot,Galliard (7),Thomas Robinson,5,delcamp-eric-crouch,52,84,32,71.0,0,1,76.0,3/4,1,16,22,122,0,3,1.0,4,0,0,0,0,0,0,,40,479,94.7
guitarloot:Scores/EnglishMusic/Robinson/Gigue22GtrAS,guitarloot,Gigue (22),Thomas Robinson,5,delcamp-eric-crouch,50,81,31,73.0,2,1,86.0,2/4,1,16,25,28,0,2,1.0,3,0,0,0,0,0,0,,49,309,68.4
guitarloot:Scores/EnglishMusic/Robinson/GoWindow20Gtr,guitarloot,Go from My Window,Thomas Robinson,5,delcamp-eric-crouch,47,86,39,71,2,1,86.0,2/2,1,32,37,16,0,3,1.0,3,0,0,0,0,0,0,,32,497,89.3
guitarloot:Scores/EnglishMusic/Robinson/MerryMelancholyGtr.iPad,guitarloot,Merry Melancholy,Thomas Robinson,5,delcamp-eric-crouch,54,83,29,69.0,0,1,86.0,2/4,1,16,16,12,0,3,0.985,3,0,0,0,0,0,0,,65,401,90.7
guitarloot:Scores/EnglishMusic/Robinson/QueensGigue,guitarloot,The Queen's Gigue,Thomas Robinson,5,delcamp-eric-crouch,52,85,33,69,4,1,100.0,2/4,1,16,27,2,0,3,1.0,2,0,0,0,0,0,0,,38,215,45.6
guitarloot:Scores/EnglishMusic/Varietie/GuilfordeGtr,guitarloot,"Sir Henry Guilforde, his Almaine",Anon,7,delcamp-eric-crouch,52,85,33,73.0,3,1,72.0,2/2,1,32,31,20,0,3,1.0,3,0,0,0,0,0,0,,48,611,160.0
guitarloot:Scores/EnglishMusic/Varietie/QMaske1gtriPad,guitarloot,The first of the Queen's Maskes,Anon,7,delcamp-eric-crouch,52,83,31,74.0,2,1,78.0,2/2,1,32,40,38,0,4,1.0,4,0,0,0,0,0,0,,25,362,76.9
guitarloot:Scores/EnglishMusic/Varietie/QMaske2GtriPad,guitarloot,The Second of the Queen's Maskes,Anon,7,delcamp-eric-crouch,52,83,31,71.0,2,1,72.0,4/4,1,16,26,22,0,3,1.0,3,0,0,0,0,0,0,,23,330,76.7
guitarloot:Scores/EnglishMusic/Varietie/QMaske3GtriPad,guitarloot,The Third of the Queen's Maskes,Anon,7,delcamp-eric-crouch,52,84,32,76,1,1,64.0,4/4,1,32,22,32,0,3,1.0,3,0,0,0,0,0,0,,24,346,90.0
guitarloot:Scores/EnglishMusic/Varietie/SamanCoranto.iPad,guitarloot,"Mounsier Saman, his Coranto",René Saman,7,delcamp-eric-crouch,50,90,40,74,2,1,72.0,6/8,1,32,72,16,0,4,0.972,3,0,0,0,0,0,0,,36,380,90.0
guitarloot:Scores/EnglishMusic/Varietie/Volte1GtrAS,guitarloot,Volte 1,Anon,7,delcamp-eric-crouch,50,91,41,76.0,-1,1,120.0,6/8,3,32,34,28,0,3,1.0,3,0,0,0,0,0,0,,33,381,49.5
guitarloot:Scores/EnglishMusic/Varietie/Volte2GtrAS,guitarloot,Volte 2,Anon,7,delcamp-eric-crouch,50,89,39,74.0,-1,1,120.0,6/8,3,32,39,36,0,3,1.0,3,0,0,0,0,0,0,,39,436,58.5
guitarloot:Scores/EnglishMusic/Varietie/Volte3GtrAS,guitarloot,Volte 3,Anon,7,delcamp-eric-crouch,50,89,39,74,-1,1,120.0,6/8,3,32,69,86,0,3,1.0,4,0,0,0,0,0,0,,34,432,51.0
guitarloot:Scores/EnglishMusic/Varietie/Volte4GtrAS,guitarloot,Volte 4,Anon,7,delcamp-eric-crouch,50,86,36,73,2,1,120.0,6/8,3,32,44,14,0,3,1.0,3,0,0,0,0,0,0,,21,222,31.5
guitarloot:Scores/EnglishMusic/Varietie/Volte5GtrAS,guitarloot,Volte 5,Anon,7,delcamp-eric-crouch,52,86,34,78,1,1,120.0,6/8,3,32,27,16,0,3,1.0,3,0,0,0,0,0,0,,22,218,33.0
guitarloot:Scores/EnglishMusic/Varietie/Volte6GtrAS,guitarloot,Volte 6,Anon,7,delcamp-eric-crouch,48,84,36,71,0,1,120.0,6/8,3,32,37,6,0,3,1.0,3,0,0,0,0,0,0,,22,237,33.0
guitarloot:Scores/EnglishMusic/Varietie/Volte7GtrAS,guitarloot,Volte 7,Anon,7,delcamp-eric-crouch,52,83,31,71,3,1,120.0,6/8,3,32,51,60,0,2,1.0,4,0,0,0,0,0,0,,26,326,39.0
guitarloot:Scores/EnglishMusic/Wilder/AsDumpGtrRev.iPad,guitarloot,Arthur's Dump,Attr. Philip van Wilder,8,delcamp-eric-crouch,52,85,33,71,3,1,108.0,4/4,1,16,80,126,0,2,1.0,3,0,0,0,0,0,0,,173,1569,384.4
guitarloot:Scores/EnglishMusic/Wilder/FantasieGtrNiPad,guitarloot,Fantasie,Philip van Wilder,8,delcamp-eric-crouch,52,83,31,71,4,1,92.0,4/4,1,16,66,18,0,3,1.0,4,0,0,0,0,0,0,,103,844,268.7
guitarloot:Scores/FrenchMusic/Angelique03Gtr.iPad,guitarloot,Angelique Troisieme,Robert Ballard,7,delcamp-eric-crouch,50,84,34,72.0,1,1,104.0,3/4,1,32,49,118,0,3,0.986,3,0,0,0,0,0,0,,69,465,119.4
guitarloot:Scores/FrenchMusic/Ballet5GtrAS,guitarloot,Ballet 5,Robert Ballard,7,delcamp-eric-crouch,50,88,38,74,2,1,76.0,4/4,1,32,13,14,0,3,1.0,3,0,0,0,0,0,0,,26,280,82.1
guitarloot:Scores/FrenchMusic/BergamascoDGtr,guitarloot,Bergamasco,Jean-Baptiste Besard,7,delcamp-eric-crouch,50,88,38,67.0,2,1,120.0,4/4,1,16,10,18,0,4,1.0,3,0,0,0,0,0,0,,52,562,104.0
guitarloot:Scores/FrenchMusic/ChacSaizAlt2Arr,guitarloot,Chaconne,Robert de Visée,7,delcamp-eric-crouch,53,86,33,74.0,2,2,72.0,3/4,1,16,98,181,0,3,1.0,3,0,0,0,65,0,0,,113,934,282.5
guitarloot:Scores/FrenchMusic/ChacSaizBrevAlt.iPad,guitarloot,Chaconne,Robert de Visee,7,delcamp-eric-crouch,53,86,33,74.0,2,2,72.0,3/4,1,16,47,253,0,3,1.0,3,0,0,0,67,0,0,,109,930,272.5
guitarloot:Scores/FrenchMusic/ChacSaizGtr,guitarloot,Chaconne,Robert de Visee,7,delcamp-eric-crouch,52,86,34,74.0,2,2,72.0,3/4,1,16,28,112,0,3,1.0,2,0,0,0,65,0,0,,81,651,202.5
guitarloot:Scores/FrenchMusic/ChaconeGtrArr.iPad,guitarloot,Chacone du vieux Gaultier,Enemond Gaultier,7,delcamp-eric-crouch,52,80,28,69.0,3,1,96.0,3/2,1,32,52,189,0,3,1.0,3,0,0,0,6,0,0,,59,794,221.2
guitarloot:Scores/FrenchMusic/ChaconneHmGtrG.iPad,guitarloot,Chaconne,"[Manuscrit d'Haslemere, Dolmetsch library II D 2, folio 119]",7,delcamp-eric-crouch,50,86,36,69.0,1,1,72.0,3/4,1,16,96,190,0,3,1.0,3,0,0,0,7,0,0,,128,929,320.0
guitarloot:Scores/FrenchMusic/ChaconneM.iPad,guitarloot,Chaconne,Charles Mouton,7,delcamp-eric-crouch,50,83,33,67.0,1,1,,3/4,1,16,53,126,0,2,1.0,3,0,0,0,41,0,0,,68,523,
guitarloot:Scores/FrenchMusic/GalliardeBesGtr,guitarloot,Galliarde,Anon 1603,7,delcamp-eric-crouch,52,83,31,71.0,3,1,68.0,3/2,1,16,35,18,0,3,1.0,3,0,0,0,0,0,0,,21,442,111.2
guitarloot:Scores/FrenchMusic/L'AmantGallotGtr,guitarloot,L'Amant Malheureux,Jacques Gallot,7,delcamp-eric-crouch,50,79,29,70,2,1,60.0,4/4,1,32,32,40,0,2,1.0,3,0,0,0,39,0,0,,20,321,80.0
guitarloot:Scores/FrenchMusic/LaCometeGtr,guitarloot,La Comète,Jacques Gallot,7,delcamp-eric-crouch,50,86,36,73.0,2,1,68.0,3/4,1,16,80,14,0,3,1.0,3,0,0,0,0,0,0,,76,592,201.2
guitarloot:Scores/FrenchMusic/MalSimmesRevGtr,guitarloot,Mal Simmes,Nicolaes Vallet,7,delcamp-eric-crouch,52,88,36,73.0,0,1,84.0,4/4,1,16,13,4,0,3,1.0,4,0,0,0,0,0,0,,28,292,80.0
guitarloot:Scores/FrenchMusic/PantalonsAv,guitarloot,Les Pantalons,Nicolaes Vallet,7,delcamp-eric-crouch,52,86,34,71.0,4,1,76.0,2/4,1,16,48,16,0,3,1.0,3,0,0,0,0,0,0,,120,837,189.5
guitarloot:Scores/FrenchMusic/Valletprel.iPad,guitarloot,Prelude,Nicolaes Vallet,7,delcamp-eric-crouch,52,83,31,70,2,1,84.0,4/4,1,8,12,20,0,3,1.0,3,0,0,0,0,0,0,,19,191,54.3
guitarloot:Scores/GermanMusic/1PreludeGtr.iPad,guitarloot,Prelude,Sylvius Leopold Weiss,8,delcamp-eric-crouch,52,86,34,74,3,1,92.0,4/4,1,16,1,18,2,3,1.0,2,0,0,0,0,0,0,,27,273,70.4
guitarloot:Scores/GermanMusic/2PassBibGtrArrAS,guitarloot,Passacaglia,H. I. F. von Biber,7,delcamp-eric-crouch,50,88,38,72.0,-1,1,60.0,3/4,1,8,97,113,0,3,1.0,4,0,0,0,3,0,0,,108,815,324.0
guitarloot:Scores/GermanMusic/Chaconne.iPad,guitarloot,Chaconne,Anon,7,delcamp-eric-crouch,52,85,33,73,3,1,,3/4,1,16,123,89,0,4,1.0,4,0,0,0,42,0,0,,93,637,
guitarloot:Scores/GermanMusic/CiaconaAv,guitarloot,Ciacona,Esaias Reusner,7,delcamp-eric-crouch,50,86,36,73,2,1,76.0,3/4,1,16,102,76,0,3,1.0,4,0,0,0,2,0,0,,96,749,227.4
guitarloot:Scores/GermanMusic/FantBelissGtrF,guitarloot,Fantasia Belissima,Anon,7,delcamp-eric-crouch,52,86,34,74,1,1,,2/2,1,16,30,12,0,2,1.0,4,0,0,0,0,0,0,,67,756,
guitarloot:Scores/GermanMusic/Fantasia1Gtr,guitarloot,Fantasia,Anon,7,delcamp-eric-crouch,54,83,29,71,2,1,84.0,2/2,1,16,14,4,0,4,0.963,4,0,0,0,0,0,0,,54,649,154.3
guitarloot:Scores/GermanMusic/Fantasia4Gtr,guitarloot,Fantasia 4,Anon,7,delcamp-eric-crouch,52,84,32,69.0,0,1,84.0,2/2,1,16,30,98,0,4,1.0,3,0,0,0,0,0,0,,75,685,214.3
guitarloot:Scores/GermanMusic/FantasieE,guitarloot,Fantasie,Silvius Leopold WEISS,8,delcamp-eric-crouch,52,90,38,76,1,1,60.0,4/4,1,16,6,20,0,2,1.0,3,0,0,0,3,0,0,,65,674,260.0
guitarloot:Scores/GermanMusic/FrogAltGtr.iPad,guitarloot,Two variations on the Frog Galliard,Anon,7,delcamp-eric-crouch,52,85,33,73.0,4,1,76.0,3/4,1,32,88,70,0,4,1.0,3,0,0,0,0,0,0,,64,671,151.6
guitarloot:Scores/GermanMusic/Fuga.iPad,guitarloot,Fuga,Sylvius Leopold Weiss,8,delcamp-eric-crouch,52,88,36,72,0,1,120.0,4/4,1,8,54,32,0,3,0.971,3,0,0,0,0,0,0,,207,1198,414.0
guitarloot:Scores/GermanMusic/L'AmantFin.iPadRev,guitarloot,L'Amant malheureux,Sylvius Leopold Weiss,8,delcamp-eric-crouch,50,88,38,74.0,-1,1,60.0,4/4,1,32,69,309,2,4,1.0,4,0,0,0,73,0,0,,82,860,328.0
guitarloot:Scores/GermanMusic/MmeTiroloiseGtr.iPad,guitarloot,Mademoiselle Tiroloise,Sylvius Leopold Weiss,8,delcamp-eric-crouch,50,86,36,69.0,2,1,72.0,2/4,1,32,8,12,0,2,1.0,2,0,0,0,4,0,0,,42,339,70.0
guitarloot:Scores/GermanMusic/Padouana(Schein)gtr.AS,guitarloot,Padouana (à 4 Krumhorn),Johann Hermann Schein 1586 - 1613),7,delcamp-eric-crouch,50,81,31,69.0,-1,1,86.0,4/4,1,16,12,6,0,3,1.0,4,0,0,0,0,0,0,,30,309,83.7
guitarloot:Scores/GermanMusic/PasagalliaRGtr,guitarloot,"Pasagallia à Discretion 
*(to be played slowly and with rhythmic freedom)",Phillip Franz Le Sage de Richée,7,delcamp-eric-crouch,50,86,36,72,-1,1,56.0,3/4,1,16,72,33,0,3,1.0,3,0,0,0,55,0,0,,128,1171,411.4
guitarloot:Scores/GermanMusic/PassacagliaGtriPad,guitarloot,Passacaglia,Esaias Reusner,7,delcamp-eric-crouch,52,85,33,73,4,1,92.0,3/4,2,16,47,61,0,4,1.0,3,0,0,0,13,0,0,,78,661,152.6
guitarloot:Scores/GermanMusic/PlaintefGtr.iPad,guitarloot,Plainte,Sylvius Leopold Weiss,8,delcamp-eric-crouch,50,84,34,74,0,1,48.0,3/4,1,16,38,49,2,3,1.0,3,0,0,0,28,0,0,,34,388,127.5
guitarloot:Scores/GermanMusic/ReusnerPreludeAv,guitarloot,Prelude,Esaias Reusner,7,delcamp-eric-crouch,50,86,36,69.0,-1,1,64.0,4/4,2,32,46,117,0,2,1.0,4,0,0,0,13,0,0,,36,459,135.0
guitarloot:Scores/GermanMusic/ReusnerPreludeE.iPad,guitarloot,Prelude,Esaias Reusner,7,delcamp-eric-crouch,50,88,38,71,1,1,64.0,4/4,2,32,45,114,0,2,1.0,4,0,0,0,12,0,0,,36,460,135.0
guitarloot:Scores/GermanMusic/SarabMosGtrAS,guitarloot,Sarabande,Silvius Leopold Weiss,8,delcamp-eric-crouch,52,84,32,71.0,0,1,54.0,3/4,1,16,37,14,0,2,1.0,2,0,0,0,2,0,0,,39,455,130.0
guitarloot:Scores/GermanMusic/WD6GavotteGtr.iPad,guitarloot,Gavotte,Sylvius Leopold Weiss,8,delcamp-eric-crouch,52,88,36,76,1,1,120.0,4/4,1,8,2,41,0,2,0.952,2,0,0,0,2,0,0,,42,390,84.0
guitarloot:Scores/GermanMusic/corantgtr.iPad,guitarloot,Corant,Anon,7,delcamp-eric-crouch,52,83,31,69,3,1,,3/4,1,16,29,26,0,3,1.0,3,0,0,0,0,0,0,,38,193,
guitarloot:Scores/ItalianMusic/12SaravandaGtr.iPad,guitarloot,Saravanda alla Francese,Alessandro Piccinini,6,delcamp-eric-crouch,50,89,39,76,2,2,108.0,3/8,2,32,67,34,0,3,1.0,3,0,0,0,0,0,0,,48,417,40.0
guitarloot:Scores/ItalianMusic/25Corrente9Arr.iPad,guitarloot,Corrente IX,Alessandro Piccinini,6,delcamp-eric-crouch,52,83,31,69,3,1,120.0,3/4,1,8,24,4,0,2,0.984,3,0,0,0,0,0,0,,61,393,91.5
guitarloot:Scores/ItalianMusic/Allemanda.iPad,guitarloot,Allemanda,Domenico Pellegrini,5,delcamp-eric-crouch,52,84,32,71,1,1,72.0,2/4,1,16,16,8,0,3,0.964,3,0,0,0,0,0,0,,28,211,46.7
guitarloot:Scores/ItalianMusic/AriaSVPAv,guitarloot,Aria di Saravanda in Varie Partite,Alessandro Piccinini,6,delcamp-eric-crouch,50,91,41,74.0,2,1,92.0,3/4,1,16,76,18,0,3,1.0,3,0,0,0,0,0,0,,113,729,221.1
guitarloot:Scores/ItalianMusic/BallettoEGtr.iPad,guitarloot,Balletto,Domenico Pellegrini,5,delcamp-eric-crouch,52,86,34,76.0,4,1,68.0,4/4,1,16,53,28,0,3,1.0,2,7,0,0,0,0,0,,32,391,112.9
guitarloot:Scores/ItalianMusic/BergAbondGtrV2,guitarloot,Bergamasca,Giulio Abondante,7,delcamp-eric-crouch,52,88,36,73,3,1,,4/4,1,32,28,14,0,3,1.0,3,0,0,0,0,0,0,,48,645,
guitarloot:Scores/ItalianMusic/CaponaGtrErevAlt,guitarloot,Capona,Johann Hieronymous Kapsberger,8,delcamp-eric-crouch,52,83,31,76.0,4,1,,3/4,1,8,9,17,0,3,0.854,4,0,0,0,0,0,0,,41,169,
